state_name,county_name,year,vacancy_rate,median_income,median_home_value,median_rent,percent_income_spent_on_rent
Pennsylvania,"Huntingdon County, Pennsylvania",2015,0.23140422114140377,44396.0,119000.0,554.0,1056.0
Pennsylvania,"Huntingdon County, Pennsylvania",2016,0.24188289937921487,45250.0,120600.0,565.0,1082.0
Pennsylvania,"Huntingdon County, Pennsylvania",2017,0.2515247944842217,46765.0,121900.0,579.0,1089.0
Pennsylvania,"Huntingdon County, Pennsylvania",2018,0.2573675606415411,48597.0,126800.0,625.0,1111.0
Pennsylvania,"Huntingdon County, Pennsylvania",2019,0.26070673246387027,51678.0,136400.0,642.0,1141.0
Pennsylvania,"Huntingdon County, Pennsylvania",2020,0.261715140581687,53597.0,142800.0,687.0,1162.0
Pennsylvania,"Indiana County, Pennsylvania",2009,0.10140114167099118,38546.0,92700.0,587.0,952.0
Pennsylvania,"Indiana County, Pennsylvania",2010,0.10064884098163361,40225.0,98200.0,594.0,992.0
Pennsylvania,"Indiana County, Pennsylvania",2011,0.09586102244780492,41424.0,103700.0,635.0,1059.0
Pennsylvania,"Indiana County, Pennsylvania",2012,0.0982479079497908,43408.0,104600.0,653.0,1072.0
Pennsylvania,"Indiana County, Pennsylvania",2013,0.10211451899926724,43997.0,103000.0,656.0,1083.0
Pennsylvania,"Indiana County, Pennsylvania",2014,0.10309762202753442,45168.0,107000.0,678.0,1110.0
Pennsylvania,"Indiana County, Pennsylvania",2015,0.11430948851964531,45195.0,107000.0,694.0,1091.0
Pennsylvania,"Indiana County, Pennsylvania",2016,0.1142002600780234,45118.0,107600.0,704.0,1112.0
Pennsylvania,"Indiana County, Pennsylvania",2017,0.12404437694663956,46306.0,111200.0,702.0,1127.0
Pennsylvania,"Indiana County, Pennsylvania",2018,0.13008213552361397,46877.0,115500.0,705.0,1137.0
Pennsylvania,"Indiana County, Pennsylvania",2019,0.1468822170900693,49320.0,121100.0,709.0,1149.0
Pennsylvania,"Indiana County, Pennsylvania",2020,0.13167816563646156,49270.0,124100.0,698.0,1150.0
Pennsylvania,"Jefferson County, Pennsylvania",2009,0.18975208051936734,36917.0,77300.0,482.0,875.0
Pennsylvania,"Jefferson County, Pennsylvania",2010,0.188392896880146,38406.0,80100.0,506.0,891.0
Pennsylvania,"Jefferson County, Pennsylvania",2011,0.1815106600792273,40058.0,83200.0,524.0,898.0
Pennsylvania,"Jefferson County, Pennsylvania",2012,0.18380353879752195,40719.0,85100.0,547.0,926.0
Pennsylvania,"Jefferson County, Pennsylvania",2013,0.1749308837955944,41262.0,86800.0,566.0,927.0
Pennsylvania,"Jefferson County, Pennsylvania",2014,0.17121577022567122,42295.0,88700.0,580.0,936.0
Pennsylvania,"Jefferson County, Pennsylvania",2015,0.17474991068238657,42903.0,90300.0,577.0,928.0
Pennsylvania,"Jefferson County, Pennsylvania",2016,0.18006430868167203,43913.0,94200.0,593.0,960.0
Pennsylvania,"Jefferson County, Pennsylvania",2017,0.18473026112313878,45342.0,96700.0,608.0,976.0
Pennsylvania,"Jefferson County, Pennsylvania",2018,0.18559520134080185,46818.0,99800.0,632.0,992.0
Pennsylvania,"Jefferson County, Pennsylvania",2019,0.1877369302653619,47603.0,103900.0,669.0,995.0
Pennsylvania,"Jefferson County, Pennsylvania",2020,0.19078195091916617,49604.0,108800.0,691.0,983.0
Pennsylvania,"Juniata County, Pennsylvania",2009,0.16236548900104752,42901.0,120300.0,518.0,1119.0
Pennsylvania,"Juniata County, Pennsylvania",2010,0.1677104439123227,44276.0,127200.0,534.0,1127.0
Pennsylvania,"Juniata County, Pennsylvania",2011,0.16768766572186158,45496.0,132800.0,565.0,1185.0
Pennsylvania,"Juniata County, Pennsylvania",2012,0.15456204379562044,44991.0,137400.0,584.0,1176.0
Pennsylvania,"Juniata County, Pennsylvania",2013,0.15681983953318746,46163.0,138200.0,571.0,1158.0
Pennsylvania,"Juniata County, Pennsylvania",2014,0.15175486452082196,47269.0,142400.0,587.0,1168.0
Pennsylvania,"Juniata County, Pennsylvania",2015,0.14469131305773084,47398.0,141700.0,587.0,1144.0
Pennsylvania,"Juniata County, Pennsylvania",2016,0.15117866569582233,49028.0,146200.0,596.0,1119.0
Pennsylvania,"Juniata County, Pennsylvania",2017,0.158561797752809,50571.0,143600.0,627.0,1123.0
Pennsylvania,"Juniata County, Pennsylvania",2018,0.1567431850789096,52765.0,145300.0,663.0,1144.0
Pennsylvania,"Juniata County, Pennsylvania",2019,0.16455696202531644,53879.0,148900.0,673.0,1132.0
Pennsylvania,"Juniata County, Pennsylvania",2020,0.16674069467886649,53502.0,154200.0,683.0,1139.0
Pennsylvania,"Montgomery County, Pennsylvania",2009,0.04756340510305724,75728.0,294000.0,996.0,1955.0
Pennsylvania,"Montgomery County, Pennsylvania",2010,0.048971629885998534,76380.0,297200.0,1028.0,2005.0
Pennsylvania,"Montgomery County, Pennsylvania",2011,0.05187299454114485,78446.0,297900.0,1078.0,2083.0
Pennsylvania,"Montgomery County, Pennsylvania",2012,0.052836267827551964,78984.0,296000.0,1102.0,2095.0
Pennsylvania,"Montgomery County, Pennsylvania",2013,0.05595126983347252,79183.0,292600.0,1128.0,2070.0
Pennsylvania,"Montgomery County, Pennsylvania",2014,0.05688639259114073,79926.0,290800.0,1146.0,2055.0
Pennsylvania,"Montgomery County, Pennsylvania",2015,0.056610809852481764,80675.0,292300.0,1158.0,2011.0
Pennsylvania,"Montgomery County, Pennsylvania",2016,0.05461201702335372,81902.0,293800.0,1181.0,1991.0
Pennsylvania,"Montgomery County, Pennsylvania",2017,0.0552552099063727,84791.0,299300.0,1211.0,2023.0
Pennsylvania,"Montgomery County, Pennsylvania",2018,0.056164338260715325,88166.0,305800.0,1253.0,2073.0
Pennsylvania,"Montgomery County, Pennsylvania",2019,0.054371132849064106,91546.0,316100.0,1295.0,2104.0
Pennsylvania,"Montgomery County, Pennsylvania",2020,0.05217600813827936,93518.0,326200.0,1323.0,2122.0
Pennsylvania,"Lancaster County, Pennsylvania",2009,0.039472666621983225,54893.0,177700.0,766.0,1407.0
Pennsylvania,"Lancaster County, Pennsylvania",2010,0.042462430925411944,54765.0,184400.0,789.0,1438.0
Pennsylvania,"Lancaster County, Pennsylvania",2011,0.04485698706191444,55816.0,187300.0,828.0,1479.0
Pennsylvania,"Lancaster County, Pennsylvania",2012,0.046814595660749504,56172.0,189600.0,853.0,1492.0
Pennsylvania,"Lancaster County, Pennsylvania",2013,0.04709018868480358,56483.0,188200.0,875.0,1484.0
Pennsylvania,"Lancaster County, Pennsylvania",2014,0.050148457796964425,57120.0,187300.0,896.0,1478.0
Pennsylvania,"Lancaster County, Pennsylvania",2015,0.04989128690043631,57721.0,189200.0,908.0,1464.0
Pennsylvania,"Lancaster County, Pennsylvania",2016,0.049135273474610774,59237.0,191400.0,932.0,1459.0
Pennsylvania,"Lancaster County, Pennsylvania",2017,0.048794975832451105,61492.0,193200.0,957.0,1482.0
Pennsylvania,"Lancaster County, Pennsylvania",2018,0.04755801210273026,63823.0,200400.0,978.0,1516.0
Pennsylvania,"Lancaster County, Pennsylvania",2019,0.04438704173282461,66056.0,209400.0,1009.0,1540.0
Pennsylvania,"Lancaster County, Pennsylvania",2020,0.03844739819004525,69588.0,218700.0,1050.0,1556.0
Pennsylvania,"Lawrence County, Pennsylvania",2009,0.10369766982622433,42833.0,90400.0,590.0,1058.0
Pennsylvania,"Lawrence County, Pennsylvania",2010,0.10556166727783889,42570.0,92600.0,597.0,1076.0
Pennsylvania,"Lawrence County, Pennsylvania",2011,0.10562571756601608,43821.0,94400.0,610.0,1101.0
Pennsylvania,"Lawrence County, Pennsylvania",2012,0.10362340072272683,44079.0,96800.0,622.0,1102.0
Pennsylvania,"Lawrence County, Pennsylvania",2013,0.09886694564765192,43546.0,96700.0,621.0,1087.0
Pennsylvania,"Lawrence County, Pennsylvania",2014,0.1044586298823587,43991.0,97200.0,625.0,1082.0
Pennsylvania,"Lawrence County, Pennsylvania",2015,0.10764144011756062,44571.0,97300.0,630.0,1057.0
Pennsylvania,"Lawrence County, Pennsylvania",2016,0.10856272867912482,45764.0,99300.0,643.0,1067.0
Pennsylvania,"Lawrence County, Pennsylvania",2017,0.10744564557269524,47188.0,102300.0,653.0,1097.0
Pennsylvania,"Lawrence County, Pennsylvania",2018,0.10480741243814883,48860.0,106500.0,695.0,1115.0
Pennsylvania,"Lawrence County, Pennsylvania",2019,0.10189292033253351,50204.0,111300.0,696.0,1121.0
Pennsylvania,"Lawrence County, Pennsylvania",2020,0.09722390299392501,50080.0,113200.0,702.0,1112.0
Pennsylvania,"Lebanon County, Pennsylvania",2009,0.05628500252861076,51547.0,149500.0,605.0,1255.0
Pennsylvania,"Lebanon County, Pennsylvania",2010,0.060685583073642774,52356.0,155900.0,635.0,1310.0
Pennsylvania,"Lebanon County, Pennsylvania",2011,0.06129720735060049,53474.0,160800.0,672.0,1363.0
Pennsylvania,"Lebanon County, Pennsylvania",2012,0.059892546785418097,54259.0,164100.0,705.0,1386.0
Pennsylvania,"Lebanon County, Pennsylvania",2013,0.06475505617977528,54818.0,164300.0,739.0,1378.0
Pennsylvania,"Lebanon County, Pennsylvania",2014,0.07252475690775925,56173.0,164500.0,761.0,1373.0
Pennsylvania,"Lebanon County, Pennsylvania",2015,0.0669439634396701,55499.0,163800.0,768.0,1339.0
Pennsylvania,"Lebanon County, Pennsylvania",2016,0.06994090002848191,56191.0,164900.0,785.0,1331.0
Pennsylvania,"Lebanon County, Pennsylvania",2017,0.07304396684927658,57698.0,166600.0,810.0,1352.0
Pennsylvania,"Lebanon County, Pennsylvania",2018,0.07072345472303614,59114.0,169200.0,844.0,1368.0
Pennsylvania,"Lebanon County, Pennsylvania",2019,0.06995434741099481,60281.0,171300.0,874.0,1374.0
Pennsylvania,"Lebanon County, Pennsylvania",2020,0.07095049163360359,61632.0,176000.0,879.0,1388.0
Pennsylvania,"Lehigh County, Pennsylvania",2009,0.05509158894821842,53551.0,195700.0,795.0,1496.0
Pennsylvania,"Lehigh County, Pennsylvania",2010,0.05736175646437059,53541.0,203200.0,822.0,1549.0
Pennsylvania,"Lehigh County, Pennsylvania",2011,0.06187738653816348,54312.0,206100.0,859.0,1615.0
Pennsylvania,"Lehigh County, Pennsylvania",2012,0.06373922754377463,54645.0,203000.0,886.0,1617.0
Pennsylvania,"Lehigh County, Pennsylvania",2013,0.06582516242527035,54923.0,196600.0,914.0,1600.0
Pennsylvania,"Lehigh County, Pennsylvania",2014,0.06568261556310367,55681.0,193900.0,923.0,1601.0
Pennsylvania,"Lehigh County, Pennsylvania",2015,0.06526274657567702,56117.0,191700.0,929.0,1574.0
Pennsylvania,"Lehigh County, Pennsylvania",2016,0.056953559336203656,57685.0,192300.0,955.0,1572.0
Pennsylvania,"Lehigh County, Pennsylvania",2017,0.054150355626619615,60116.0,196000.0,993.0,1584.0
Pennsylvania,"Lehigh County, Pennsylvania",2018,0.05207124164600348,62178.0,200100.0,1031.0,1606.0
Pennsylvania,"Lehigh County, Pennsylvania",2019,0.050846761777686544,63897.0,208200.0,1072.0,1634.0
Pennsylvania,"Lehigh County, Pennsylvania",2020,0.04517413206633992,66214.0,215400.0,1105.0,1627.0
Pennsylvania,"Luzerne County, Pennsylvania",2009,0.11339795332500253,41830.0,108700.0,585.0,1156.0
Pennsylvania,"Luzerne County, Pennsylvania",2010,0.11891054775611891,42224.0,113300.0,599.0,1176.0
Pennsylvania,"Luzerne County, Pennsylvania",2011,0.11851592767972449,43296.0,116700.0,630.0,1199.0
Pennsylvania,"Luzerne County, Pennsylvania",2012,0.11881234738973383,43486.0,119500.0,639.0,1220.0
Pennsylvania,"Luzerne County, Pennsylvania",2013,0.11813060938468588,44402.0,121000.0,665.0,1224.0
Pennsylvania,"Luzerne County, Pennsylvania",2014,0.12935624802256465,45118.0,121700.0,688.0,1222.0
Pennsylvania,"Luzerne County, Pennsylvania",2015,0.13304275772865987,45897.0,122700.0,702.0,1210.0
Pennsylvania,"Luzerne County, Pennsylvania",2016,0.13931449707736546,46577.0,123500.0,712.0,1209.0
Pennsylvania,"Luzerne County, Pennsylvania",2017,0.14351830208966387,49290.0,124100.0,742.0,1221.0
Pennsylvania,"Luzerne County, Pennsylvania",2018,0.14572006110862792,51646.0,125400.0,767.0,1244.0
Pennsylvania,"Luzerne County, Pennsylvania",2019,0.14278099806782596,53473.0,127000.0,785.0,1244.0
Pennsylvania,"Luzerne County, Pennsylvania",2020,0.13442939394947914,53194.0,129600.0,772.0,1242.0
Pennsylvania,"Lycoming County, Pennsylvania",2009,0.11123048141219183,41856.0,114100.0,585.0,1128.0
Pennsylvania,"Lycoming County, Pennsylvania",2010,0.11590766838002389,42689.0,119200.0,600.0,1160.0
Pennsylvania,"Lycoming County, Pennsylvania",2011,0.11370595059239678,43788.0,125400.0,629.0,1187.0
Pennsylvania,"Lycoming County, Pennsylvania",2012,0.11677847247296706,44557.0,129200.0,649.0,1195.0
Pennsylvania,"Lycoming County, Pennsylvania",2013,0.12243186582809225,45430.0,131000.0,675.0,1185.0
Pennsylvania,"Lycoming County, Pennsylvania",2014,0.12509032822424218,45877.0,134600.0,699.0,1203.0
Pennsylvania,"Lycoming County, Pennsylvania",2015,0.12794209836439277,47313.0,138500.0,723.0,1194.0
Pennsylvania,"Lycoming County, Pennsylvania",2016,0.13405136387812477,48731.0,141100.0,750.0,1192.0
Pennsylvania,"Lycoming County, Pennsylvania",2017,0.13539375481736318,50634.0,147400.0,769.0,1201.0
Pennsylvania,"Lycoming County, Pennsylvania",2018,0.13953880764904386,52407.0,152400.0,784.0,1222.0
Pennsylvania,"Lycoming County, Pennsylvania",2019,0.14636520176686382,54241.0,155800.0,787.0,1241.0
Pennsylvania,"Lycoming County, Pennsylvania",2020,0.1377281303121439,54906.0,161900.0,797.0,1250.0
Pennsylvania,"Mifflin County, Pennsylvania",2009,0.11029756875997372,36369.0,90800.0,510.0,941.0
Pennsylvania,"Mifflin County, Pennsylvania",2010,0.11353589874831324,37539.0,92500.0,520.0,962.0
Pennsylvania,"Mifflin County, Pennsylvania",2011,0.11856459774383733,38892.0,93400.0,541.0,1007.0
Pennsylvania,"Mifflin County, Pennsylvania",2012,0.1199442767587648,38671.0,95900.0,585.0,1026.0
Pennsylvania,"Mifflin County, Pennsylvania",2013,0.13101430429128738,40384.0,95700.0,597.0,1035.0
Pennsylvania,"Mifflin County, Pennsylvania",2014,0.12614327498955383,40947.0,96700.0,621.0,1023.0
Pennsylvania,"Mifflin County, Pennsylvania",2015,0.13067310818971525,41288.0,97800.0,619.0,1029.0
Pennsylvania,"Mifflin County, Pennsylvania",2016,0.13195895435761712,42019.0,99700.0,635.0,1054.0
Pennsylvania,"Mifflin County, Pennsylvania",2017,0.1297615218490098,46286.0,103700.0,655.0,1074.0
Pennsylvania,"Mifflin County, Pennsylvania",2018,0.12473068989227595,47526.0,109900.0,665.0,1088.0
Pennsylvania,"Mifflin County, Pennsylvania",2019,0.1286263384277478,50219.0,117900.0,682.0,1121.0
Pennsylvania,"Mifflin County, Pennsylvania",2020,0.12935323383084577,52641.0,115400.0,692.0,1121.0
Pennsylvania,"Monroe County, Pennsylvania",2009,0.237589379533048,57228.0,198600.0,887.0,1560.0
Pennsylvania,"Monroe County, Pennsylvania",2010,0.2439608352130247,56733.0,206400.0,936.0,1621.0
Pennsylvania,"Monroe County, Pennsylvania",2011,0.2504470482311896,57700.0,205400.0,943.0,1690.0
Pennsylvania,"Monroe County, Pennsylvania",2012,0.26177078405497595,57773.0,198400.0,963.0,1734.0
Pennsylvania,"Monroe County, Pennsylvania",2013,0.267878682368156,57408.0,191800.0,990.0,1734.0
Pennsylvania,"Monroe County, Pennsylvania",2014,0.2843277190979161,57748.0,183100.0,1038.0,1735.0
Pennsylvania,"Monroe County, Pennsylvania",2015,0.2894012302807818,57365.0,174500.0,1014.0,1709.0
Pennsylvania,"Monroe County, Pennsylvania",2016,0.2918872017353579,58980.0,170600.0,1040.0,1694.0
Pennsylvania,"Monroe County, Pennsylvania",2017,0.29089676425269645,61430.0,167200.0,1071.0,1685.0
Pennsylvania,"Monroe County, Pennsylvania",2018,0.3019624237654928,63931.0,167000.0,1087.0,1679.0
Pennsylvania,"Monroe County, Pennsylvania",2019,0.2992820764557894,63934.0,168000.0,1108.0,1687.0
Pennsylvania,"Monroe County, Pennsylvania",2020,0.26575053889868705,68734.0,173800.0,1154.0,1664.0
Pennsylvania,"McKean County, Pennsylvania",2009,0.19060938144802606,40080.0,71600.0,544.0,896.0
Pennsylvania,"McKean County, Pennsylvania",2010,0.18917906954975194,40097.0,72300.0,553.0,900.0
Pennsylvania,"McKean County, Pennsylvania",2011,0.19206170052671181,40721.0,73500.0,563.0,933.0
Pennsylvania,"McKean County, Pennsylvania",2012,0.18149734130158582,41351.0,73200.0,583.0,924.0
Pennsylvania,"McKean County, Pennsylvania",2013,0.1749018866140243,41834.0,72700.0,599.0,930.0
Pennsylvania,"McKean County, Pennsylvania",2014,0.1795987887963664,42913.0,74700.0,613.0,910.0
Pennsylvania,"McKean County, Pennsylvania",2015,0.1746905089408528,43965.0,76200.0,598.0,915.0
Pennsylvania,"McKean County, Pennsylvania",2016,0.17896389324960754,44023.0,76000.0,622.0,899.0
Pennsylvania,"McKean County, Pennsylvania",2017,0.1903685920067787,45866.0,77100.0,623.0,926.0
Pennsylvania,"McKean County, Pennsylvania",2018,0.1932619114744855,46953.0,79800.0,644.0,933.0
Pennsylvania,"McKean County, Pennsylvania",2019,0.19403055229142185,48647.0,80400.0,657.0,937.0
Pennsylvania,"McKean County, Pennsylvania",2020,0.1976011288805268,49240.0,82300.0,691.0,923.0
Pennsylvania,"Mercer County, Pennsylvania",2009,0.09526852981620282,42264.0,99000.0,578.0,1069.0
Pennsylvania,"Mercer County, Pennsylvania",2010,0.09727137359555994,42573.0,101700.0,580.0,1081.0
Pennsylvania,"Mercer County, Pennsylvania",2011,0.10218371017968704,43504.0,101200.0,596.0,1092.0
Pennsylvania,"Mercer County, Pennsylvania",2012,0.10305690365242948,43589.0,103700.0,598.0,1092.0
Pennsylvania,"Mercer County, Pennsylvania",2013,0.10568302836673443,44301.0,104600.0,613.0,1079.0
Pennsylvania,"Mercer County, Pennsylvania",2014,0.10718847985135292,43715.0,105100.0,612.0,1060.0
Pennsylvania,"Mercer County, Pennsylvania",2015,0.11838488637683403,44156.0,107900.0,621.0,1047.0
Pennsylvania,"Mercer County, Pennsylvania",2016,0.12119215564684908,45831.0,111000.0,657.0,1065.0
Pennsylvania,"Mercer County, Pennsylvania",2017,0.12111211313007272,47340.0,114100.0,667.0,1078.0
Pennsylvania,"Mercer County, Pennsylvania",2018,0.11823754789272031,48768.0,119600.0,679.0,1106.0
Pennsylvania,"Mercer County, Pennsylvania",2019,0.11331368872220735,50696.0,121100.0,689.0,1117.0
Pennsylvania,"Mercer County, Pennsylvania",2020,0.10481234346022217,50529.0,123600.0,682.0,1100.0
Pennsylvania,"Montour County, Pennsylvania",2009,0.07564598676819373,47765.0,135700.0,588.0,1180.0
Pennsylvania,"Montour County, Pennsylvania",2010,0.08108108108108109,45255.0,143900.0,619.0,1217.0
Pennsylvania,"Montour County, Pennsylvania",2011,0.09262759924385633,46421.0,147600.0,668.0,1251.0
Pennsylvania,"Montour County, Pennsylvania",2012,0.08899473552268738,49845.0,150100.0,674.0,1265.0
Pennsylvania,"Montour County, Pennsylvania",2013,0.09564891222805702,51482.0,153200.0,703.0,1247.0
Pennsylvania,"Montour County, Pennsylvania",2014,0.07899663047547735,53604.0,157900.0,722.0,1255.0
Pennsylvania,"Montour County, Pennsylvania",2015,0.08060296499314812,54648.0,163400.0,725.0,1257.0
Pennsylvania,"Montour County, Pennsylvania",2016,0.08536282306163022,55233.0,170700.0,709.0,1296.0
Pennsylvania,"Montour County, Pennsylvania",2017,0.08673720472440945,56250.0,173800.0,701.0,1320.0
Pennsylvania,"Montour County, Pennsylvania",2018,0.0851063829787234,57183.0,181500.0,742.0,1337.0
Pennsylvania,"Montour County, Pennsylvania",2019,0.09707317073170732,58333.0,185100.0,721.0,1340.0
Pennsylvania,"Montour County, Pennsylvania",2020,0.09096436823543719,59915.0,186100.0,744.0,1330.0
Pennsylvania,"Northampton County, Pennsylvania",2009,0.05856199295816878,59070.0,214600.0,801.0,1602.0
Pennsylvania,"Northampton County, Pennsylvania",2010,0.060809223333557094,58762.0,220800.0,829.0,1627.0
Pennsylvania,"Northampton County, Pennsylvania",2011,0.06458018706560646,60540.0,221800.0,862.0,1687.0
Pennsylvania,"Northampton County, Pennsylvania",2012,0.06662564239027392,59551.0,218100.0,898.0,1685.0
Pennsylvania,"Northampton County, Pennsylvania",2013,0.06837564252675984,60097.0,212100.0,923.0,1686.0
Pennsylvania,"Northampton County, Pennsylvania",2014,0.06620745610040815,61041.0,208900.0,952.0,1681.0
Pennsylvania,"Northampton County, Pennsylvania",2015,0.06669586849260725,60972.0,206100.0,957.0,1667.0
Pennsylvania,"Northampton County, Pennsylvania",2016,0.06920392386578333,62753.0,207700.0,969.0,1653.0
Pennsylvania,"Northampton County, Pennsylvania",2017,0.07043576258452292,65390.0,209800.0,997.0,1664.0
Pennsylvania,"Northampton County, Pennsylvania",2018,0.07112858328856766,67565.0,214200.0,1046.0,1679.0
Pennsylvania,"Northampton County, Pennsylvania",2019,0.07286515804772692,70471.0,219800.0,1078.0,1695.0
Pennsylvania,"Northampton County, Pennsylvania",2020,0.06681990352552689,73088.0,223800.0,1106.0,1709.0
Pennsylvania,"Northumberland County, Pennsylvania",2009,0.11963826055263217,38518.0,90100.0,508.0,987.0
Pennsylvania,"Northumberland County, Pennsylvania",2010,0.12638610554442217,38387.0,93500.0,524.0,1006.0
Pennsylvania,"Northumberland County, Pennsylvania",2011,0.12666696301564723,39605.0,96000.0,543.0,1074.0
Pennsylvania,"Northumberland County, Pennsylvania",2012,0.12919913852438997,40963.0,97500.0,571.0,1092.0
Pennsylvania,"Northumberland County, Pennsylvania",2013,0.12585253149090264,41208.0,98200.0,589.0,1089.0
Pennsylvania,"Northumberland County, Pennsylvania",2014,0.12945882875875098,41560.0,100500.0,609.0,1085.0
Pennsylvania,"Northumberland County, Pennsylvania",2015,0.12431891471144223,42406.0,104300.0,613.0,1078.0
Pennsylvania,"Northumberland County, Pennsylvania",2016,0.127709770754507,43701.0,109200.0,631.0,1090.0
Pennsylvania,"Northumberland County, Pennsylvania",2017,0.1343411860634242,44534.0,112300.0,636.0,1093.0
Pennsylvania,"Northumberland County, Pennsylvania",2018,0.13857397582935257,47063.0,115200.0,653.0,1114.0
Pennsylvania,"Northumberland County, Pennsylvania",2019,0.14054767403497195,48671.0,117400.0,663.0,1127.0
Pennsylvania,"Northumberland County, Pennsylvania",2020,0.14221695004613155,49273.0,119800.0,680.0,1110.0
Pennsylvania,"Perry County, Pennsylvania",2009,0.1184960888215998,51497.0,135800.0,589.0,1221.0
Pennsylvania,"Perry County, Pennsylvania",2010,0.11571632743580898,52659.0,144800.0,631.0,1246.0
Pennsylvania,"Perry County, Pennsylvania",2011,0.11083816448855262,54626.0,150100.0,660.0,1302.0
Pennsylvania,"Perry County, Pennsylvania",2012,0.1088428697615075,56205.0,155300.0,681.0,1350.0
Pennsylvania,"Perry County, Pennsylvania",2013,0.10732881422536594,57375.0,158400.0,704.0,1368.0
Pennsylvania,"Perry County, Pennsylvania",2014,0.11577969086284484,57417.0,158700.0,723.0,1336.0
Pennsylvania,"Perry County, Pennsylvania",2015,0.11836396431531224,57177.0,159900.0,734.0,1324.0
Pennsylvania,"Perry County, Pennsylvania",2016,0.12706238406716783,58585.0,161800.0,735.0,1328.0
Pennsylvania,"Perry County, Pennsylvania",2017,0.1338194813348143,60847.0,164000.0,760.0,1335.0
Pennsylvania,"Perry County, Pennsylvania",2018,0.12957082371054657,62266.0,166200.0,782.0,1347.0
Pennsylvania,"Perry County, Pennsylvania",2019,0.12573730398503813,63718.0,169300.0,792.0,1379.0
Pennsylvania,"Perry County, Pennsylvania",2020,0.11569695232635903,70660.0,179400.0,758.0,1405.0
Pennsylvania,"Philadelphia County, Pennsylvania",2009,0.14305480576864626,36669.0,128900.0,801.0,1172.0
Pennsylvania,"Philadelphia County, Pennsylvania",2010,0.1412016551460212,36251.0,135200.0,819.0,1201.0
Pennsylvania,"Philadelphia County, Pennsylvania",2011,0.13670423729825945,36957.0,140700.0,850.0,1232.0
Pennsylvania,"Philadelphia County, Pennsylvania",2012,0.13258990741792231,37016.0,142300.0,872.0,1243.0
Pennsylvania,"Philadelphia County, Pennsylvania",2013,0.1327574812426922,37192.0,142500.0,893.0,1249.0
Pennsylvania,"Philadelphia County, Pennsylvania",2014,0.1334220374468746,37460.0,143200.0,915.0,1248.0
Pennsylvania,"Philadelphia County, Pennsylvania",2015,0.13305750721022216,38253.0,145300.0,922.0,1239.0
Pennsylvania,"Philadelphia County, Pennsylvania",2016,0.13191432296517042,39770.0,147300.0,943.0,1247.0
Pennsylvania,"Philadelphia County, Pennsylvania",2017,0.13031199807023633,40649.0,151500.0,970.0,1270.0
Pennsylvania,"Philadelphia County, Pennsylvania",2018,0.12903192740297528,43744.0,156800.0,1007.0,1299.0
Pennsylvania,"Philadelphia County, Pennsylvania",2019,0.12335922420680044,45927.0,163000.0,1042.0,1332.0
Pennsylvania,"Philadelphia County, Pennsylvania",2020,0.1102796170774073,49127.0,171600.0,1084.0,1343.0
Pennsylvania,"Pike County, Pennsylvania",2009,0.4254658385093168,56447.0,210900.0,906.0,1508.0
Pennsylvania,"Pike County, Pennsylvania",2010,0.4190491150905854,56843.0,217900.0,968.0,1578.0
Pennsylvania,"Pike County, Pennsylvania",2011,0.42024331662489556,58672.0,216200.0,1023.0,1642.0
Pennsylvania,"Pike County, Pennsylvania",2012,0.42842283188141983,58474.0,206700.0,1051.0,1626.0
Pennsylvania,"Pike County, Pennsylvania",2013,0.4381996147237986,59340.0,193100.0,1071.0,1586.0
Pennsylvania,"Pike County, Pennsylvania",2014,0.4495348474611507,58906.0,189200.0,1101.0,1544.0
Pennsylvania,"Pike County, Pennsylvania",2015,0.4526783164126399,60180.0,183200.0,1118.0,1489.0
Pennsylvania,"Pike County, Pennsylvania",2016,0.45112450007790994,61199.0,180600.0,1133.0,1510.0
Pennsylvania,"Pike County, Pennsylvania",2017,0.4503971824468495,63417.0,183400.0,1138.0,1516.0
Pennsylvania,"Pike County, Pennsylvania",2018,0.4389461802883382,64247.0,187000.0,1197.0,1539.0
Pennsylvania,"Pike County, Pennsylvania",2019,0.4319722650231125,65928.0,185700.0,1200.0,1576.0
Pennsylvania,"Pike County, Pennsylvania",2020,0.4182437450382852,67495.0,186600.0,1204.0,1548.0
Pennsylvania,"Westmoreland County, Pennsylvania",2009,0.08658274116557851,46760.0,121100.0,557.0,1172.0
Pennsylvania,"Westmoreland County, Pennsylvania",2010,0.08923840664454999,47689.0,126800.0,578.0,1183.0
Pennsylvania,"Westmoreland County, Pennsylvania",2011,0.09031436207892089,48979.0,130800.0,601.0,1209.0
Pennsylvania,"Westmoreland County, Pennsylvania",2012,0.08976623314838932,49734.0,131800.0,621.0,1208.0
Pennsylvania,"Westmoreland County, Pennsylvania",2013,0.09504176483186978,50736.0,133600.0,637.0,1207.0
Pennsylvania,"Westmoreland County, Pennsylvania",2014,0.09988175806154523,51593.0,137200.0,651.0,1205.0
Pennsylvania,"Westmoreland County, Pennsylvania",2015,0.10149777117384844,52247.0,138500.0,654.0,1189.0
Pennsylvania,"Westmoreland County, Pennsylvania",2016,0.10419378808143855,54142.0,140600.0,664.0,1189.0
Pennsylvania,"Westmoreland County, Pennsylvania",2017,0.10596018694009206,56702.0,144900.0,674.0,1202.0
